BEEID,CONDITION,CNUM,CHOICE
38,MOTOR_DISCRETE,30,0
38,MOTOR_DISCRETE,31,0
38,MOTOR_DISCRETE,32,0
38,MOTOR_DISCRETE,33,1
38,MOTOR_DISCRETE,34,0
38,MOTOR_DISCRETE,35,0
38,MOTOR_DISCRETE,36,1
38,MOTOR_DISCRETE,37,0
38,MOTOR_DISCRETE,38,1
38,MOTOR_DISCRETE,39,0
38,MOTOR_DISCRETE,40,0
38,MOTOR_DISCRETE,41,0
38,MOTOR_DISCRETE,42,1
38,MOTOR_DISCRETE,43,1
38,MOTOR_DISCRETE,44,1
38,MOTOR_DISCRETE,45,1
38,MOTOR_DISCRETE,46,0
38,MOTOR_DISCRETE,47,1
38,MOTOR_DISCRETE,48,0
38,MOTOR_DISCRETE,49,1
38,MOTOR_DISCRETE,50,1
38,MOTOR_DISCRETE,51,0
38,MOTOR_DISCRETE,52,0
38,MOTOR_DISCRETE,53,1
38,MOTOR_DISCRETE,54,1
38,MOTOR_DISCRETE,55,0
38,MOTOR_DISCRETE,56,1
38,MOTOR_DISCRETE,57,0
38,MOTOR_DISCRETE,58,1
38,MOTOR_DISCRETE,59,0
38,MOTOR_DISCRETE,60,0
38,MOTOR_DISCRETE,61,0
38,MOTOR_DISCRETE,62,0
38,MOTOR_DISCRETE,63,1
38,MOTOR_DISCRETE,64,1
38,MOTOR_DISCRETE,65,0
38,MOTOR_DISCRETE,66,0
38,MOTOR_DISCRETE,67,1
38,MOTOR_DISCRETE,68,1
38,MOTOR_DISCRETE,69,1
38,MOTOR_DISCRETE,70,1
38,MOTOR_DISCRETE,71,1
38,MOTOR_DISCRETE,72,1
38,MOTOR_DISCRETE,73,0
38,MOTOR_DISCRETE,74,1
38,MOTOR_DISCRETE,75,0
38,MOTOR_DISCRETE,76,0
38,MOTOR_DISCRETE,77,1
38,MOTOR_DISCRETE,78,0
38,MOTOR_DISCRETE,79,1
38,MOTOR_DISCRETE,80,1
38,MOTOR_DISCRETE,81,0
38,MOTOR_DISCRETE,82,0
38,MOTOR_DISCRETE,83,1
38,MOTOR_DISCRETE,84,0
38,MOTOR_DISCRETE,85,1
38,MOTOR_DISCRETE,86,0
38,MOTOR_DISCRETE,87,1
38,MOTOR_DISCRETE,88,0
38,MOTOR_DISCRETE,89,1
38,MOTOR_DISCRETE,90,1
38,MOTOR_DISCRETE,91,0
38,MOTOR_DISCRETE,92,1
38,MOTOR_DISCRETE,93,0
38,MOTOR_DISCRETE,94,1
38,MOTOR_DISCRETE,95,0
38,MOTOR_DISCRETE,96,1
38,MOTOR_DISCRETE,97,1
38,MOTOR_DISCRETE,98,0
38,MOTOR_DISCRETE,99,0
38,MOTOR_DISCRETE,100,0
39,MOTOR_DISCRETE,1,0
39,MOTOR_DISCRETE,2,1
39,MOTOR_DISCRETE,3,0
39,MOTOR_DISCRETE,4,0
39,MOTOR_DISCRETE,5,1
39,MOTOR_DISCRETE,6,0
39,MOTOR_DISCRETE,7,1
39,MOTOR_DISCRETE,8,0
39,MOTOR_DISCRETE,9,0
39,MOTOR_DISCRETE,10,0
39,MOTOR_DISCRETE,11,1
39,MOTOR_DISCRETE,12,1
39,MOTOR_DISCRETE,13,0
39,MOTOR_DISCRETE,14,0
39,MOTOR_DISCRETE,15,1
39,MOTOR_DISCRETE,16,0
39,MOTOR_DISCRETE,17,1
39,MOTOR_DISCRETE,18,0
39,MOTOR_DISCRETE,19,1
39,MOTOR_DISCRETE,20,0
39,MOTOR_DISCRETE,21,0
39,MOTOR_DISCRETE,22,0
39,MOTOR_DISCRETE,23,1
39,MOTOR_DISCRETE,24,0
39,MOTOR_DISCRETE,25,1
39,MOTOR_DISCRETE,26,0
39,MOTOR_DISCRETE,27,1
39,MOTOR_DISCRETE,28,1
39,MOTOR_DISCRETE,29,1
39,MOTOR_DISCRETE,30,1
39,MOTOR_DISCRETE,31,0
39,MOTOR_DISCRETE,32,1
39,MOTOR_DISCRETE,33,0
39,MOTOR_DISCRETE,34,1
39,MOTOR_DISCRETE,35,0
39,MOTOR_DISCRETE,36,1
39,MOTOR_DISCRETE,37,0
39,MOTOR_DISCRETE,38,1
39,MOTOR_DISCRETE,39,0
39,MOTOR_DISCRETE,40,0
39,MOTOR_DISCRETE,41,1
39,MOTOR_DISCRETE,42,1
39,MOTOR_DISCRETE,43,1
39,MOTOR_DISCRETE,44,1
39,MOTOR_DISCRETE,45,0
39,MOTOR_DISCRETE,46,0
39,MOTOR_DISCRETE,47,1
39,MOTOR_DISCRETE,48,0
39,MOTOR_DISCRETE,49,1
39,MOTOR_DISCRETE,50,1
39,MOTOR_DISCRETE,51,1
39,MOTOR_DISCRETE,52,1
39,MOTOR_DISCRETE,53,1
39,MOTOR_DISCRETE,54,1
39,MOTOR_DISCRETE,55,1
39,MOTOR_DISCRETE,56,0
39,MOTOR_DISCRETE,57,1
39,MOTOR_DISCRETE,58,1
39,MOTOR_DISCRETE,59,1
39,MOTOR_DISCRETE,60,0
39,MOTOR_DISCRETE,61,1
39,MOTOR_DISCRETE,62,1
39,MOTOR_DISCRETE,63,0
39,MOTOR_DISCRETE,64,1
39,MOTOR_DISCRETE,65,0
39,MOTOR_DISCRETE,66,1
39,MOTOR_DISCRETE,67,0
39,MOTOR_DISCRETE,68,1
39,MOTOR_DISCRETE,69,0
39,MOTOR_DISCRETE,70,1
39,MOTOR_DISCRETE,71,0
39,MOTOR_DISCRETE,72,1
39,MOTOR_DISCRETE,73,1
39,MOTOR_DISCRETE,74,0
39,MOTOR_DISCRETE,75,1
39,MOTOR_DISCRETE,76,1
39,MOTOR_DISCRETE,77,0
39,MOTOR_DISCRETE,78,1
39,MOTOR_DISCRETE,79,0
39,MOTOR_DISCRETE,80,0
39,MOTOR_DISCRETE,81,1
39,MOTOR_DISCRETE,82,0
39,MOTOR_DISCRETE,83,1
39,MOTOR_DISCRETE,84,1
39,MOTOR_DISCRETE,85,0
39,MOTOR_DISCRETE,86,1
39,MOTOR_DISCRETE,87,1
39,MOTOR_DISCRETE,88,0
39,MOTOR_DISCRETE,89,1
39,MOTOR_DISCRETE,90,0
39,MOTOR_DISCRETE,91,0
39,MOTOR_DISCRETE,92,0
39,MOTOR_DISCRETE,93,1
39,MOTOR_DISCRETE,94,0
39,MOTOR_DISCRETE,95,0
39,MOTOR_DISCRETE,96,1
39,MOTOR_DISCRETE,97,1
39,MOTOR_DISCRETE,98,1
39,MOTOR_DISCRETE,99,0
39,MOTOR_DISCRETE,100,1
40,SPEAKER_CONT,1,0
40,SPEAKER_CONT,2,1
40,SPEAKER_CONT,3,0
40,SPEAKER_CONT,4,0
40,SPEAKER_CONT,5,1
40,SPEAKER_CONT,6,1
40,SPEAKER_CONT,7,1
40,SPEAKER_CONT,8,0
40,SPEAKER_CONT,9,1
40,SPEAKER_CONT,10,1
40,SPEAKER_CONT,11,0
40,SPEAKER_CONT,12,1
40,SPEAKER_CONT,13,0
40,SPEAKER_CONT,14,1
40,SPEAKER_CONT,15,1
40,SPEAKER_CONT,16,0
40,SPEAKER_CONT,17,0
40,SPEAKER_CONT,18,1
40,SPEAKER_CONT,19,1
40,SPEAKER_CONT,20,1
40,SPEAKER_CONT,21,1
40,SPEAKER_CONT,22,0
40,SPEAKER_CONT,23,1
40,SPEAKER_CONT,24,1
40,SPEAKER_CONT,25,1
40,SPEAKER_CONT,26,0
40,SPEAKER_CONT,27,1
40,SPEAKER_CONT,28,1
40,SPEAKER_CONT,29,1
40,SPEAKER_CONT,30,0
40,SPEAKER_CONT,31,0
40,SPEAKER_CONT,32,1
40,SPEAKER_CONT,33,1
40,SPEAKER_CONT,34,1
40,SPEAKER_CONT,35,0
40,SPEAKER_CONT,36,0
40,SPEAKER_CONT,37,1
40,SPEAKER_CONT,38,0
40,SPEAKER_CONT,39,1
40,SPEAKER_CONT,40,0
40,SPEAKER_CONT,41,0
40,SPEAKER_CONT,42,1
40,SPEAKER_CONT,43,1
40,SPEAKER_CONT,44,1
40,SPEAKER_CONT,45,1
40,SPEAKER_CONT,46,1
40,SPEAKER_CONT,47,0
40,SPEAKER_CONT,48,1
40,SPEAKER_CONT,49,1
40,SPEAKER_CONT,50,0
40,SPEAKER_CONT,51,1
40,SPEAKER_CONT,52,0
40,SPEAKER_CONT,53,0
40,SPEAKER_CONT,54,1
40,SPEAKER_CONT,55,0
40,SPEAKER_CONT,56,1
40,SPEAKER_CONT,57,0
40,SPEAKER_CONT,58,1
40,SPEAKER_CONT,59,1
40,SPEAKER_CONT,60,0
40,SPEAKER_CONT,61,0
40,SPEAKER_CONT,62,0
40,SPEAKER_CONT,63,1
40,SPEAKER_CONT,64,1
40,SPEAKER_CONT,65,0
40,SPEAKER_CONT,66,1
40,SPEAKER_CONT,67,0
40,SPEAKER_CONT,68,1
40,SPEAKER_CONT,69,1
40,SPEAKER_CONT,70,1
40,SPEAKER_CONT,71,1
40,SPEAKER_CONT,72,0
40,SPEAKER_CONT,73,0
40,SPEAKER_CONT,74,1
40,SPEAKER_CONT,75,0
40,SPEAKER_CONT,76,0
40,SPEAKER_CONT,77,1
40,SPEAKER_CONT,78,0
40,SPEAKER_CONT,79,1
40,SPEAKER_CONT,80,1
40,SPEAKER_CONT,81,0
40,SPEAKER_CONT,82,0
40,SPEAKER_CONT,83,1
40,SPEAKER_CONT,84,1
40,SPEAKER_CONT,85,1
40,SPEAKER_CONT,86,0
40,SPEAKER_CONT,87,0
40,SPEAKER_CONT,88,0
40,SPEAKER_CONT,89,1
40,SPEAKER_CONT,90,0
40,SPEAKER_CONT,91,1
40,SPEAKER_CONT,92,1
40,SPEAKER_CONT,93,1
40,SPEAKER_CONT,94,1
40,SPEAKER_CONT,95,0
40,SPEAKER_CONT,96,0
40,SPEAKER_CONT,97,0
40,SPEAKER_CONT,98,0
40,SPEAKER_CONT,99,0
40,SPEAKER_CONT,100,0
41,SPEAKER_CONT,1,1
41,SPEAKER_CONT,2,0
41,SPEAKER_CONT,3,0
41,SPEAKER_CONT,4,1
41,SPEAKER_CONT,5,0
41,SPEAKER_CONT,6,0
41,SPEAKER_CONT,7,1
41,SPEAKER_CONT,8,0
41,SPEAKER_CONT,9,0
41,SPEAKER_CONT,10,1
41,SPEAKER_CONT,11,0
41,SPEAKER_CONT,12,0
41,SPEAKER_CONT,13,1
41,SPEAKER_CONT,14,0
41,SPEAKER_CONT,15,0
41,SPEAKER_CONT,16,1
41,SPEAKER_CONT,17,1
41,SPEAKER_CONT,18,1
41,SPEAKER_CONT,19,0
41,SPEAKER_CONT,20,1
41,SPEAKER_CONT,21,1
41,SPEAKER_CONT,22,1
41,SPEAKER_CONT,23,1
41,SPEAKER_CONT,24,0
41,SPEAKER_CONT,25,0
41,SPEAKER_CONT,26,1
41,SPEAKER_CONT,27,0
41,SPEAKER_CONT,28,0
41,SPEAKER_CONT,29,1
41,SPEAKER_CONT,30,0
41,SPEAKER_CONT,31,0
41,SPEAKER_CONT,32,0
41,SPEAKER_CONT,33,0
41,SPEAKER_CONT,34,1
41,SPEAKER_CONT,35,0
41,SPEAKER_CONT,36,1
41,SPEAKER_CONT,37,0
41,SPEAKER_CONT,38,1
41,SPEAKER_CONT,39,0
41,SPEAKER_CONT,40,1
41,SPEAKER_CONT,41,1
41,SPEAKER_CONT,42,0
41,SPEAKER_CONT,43,0
41,SPEAKER_CONT,44,1
41,SPEAKER_CONT,45,0
41,SPEAKER_CONT,46,1
41,SPEAKER_CONT,47,0
41,SPEAKER_CONT,48,1
41,SPEAKER_CONT,49,0
41,SPEAKER_CONT,50,0
41,SPEAKER_CONT,51,0
41,SPEAKER_CONT,52,0
41,SPEAKER_CONT,53,1
41,SPEAKER_CONT,54,1
41,SPEAKER_CONT,55,0
41,SPEAKER_CONT,56,1
41,SPEAKER_CONT,57,1
41,SPEAKER_CONT,58,0
41,SPEAKER_CONT,59,1
41,SPEAKER_CONT,60,1
41,SPEAKER_CONT,61,1
41,SPEAKER_CONT,62,1
41,SPEAKER_CONT,63,1
41,SPEAKER_CONT,64,0
41,SPEAKER_CONT,65,0
41,SPEAKER_CONT,66,0
41,SPEAKER_CONT,67,0
41,SPEAKER_CONT,68,0
41,SPEAKER_CONT,69,0
41,SPEAKER_CONT,70,1
41,SPEAKER_CONT,71,1
41,SPEAKER_CONT,72,0
41,SPEAKER_CONT,73,0
41,SPEAKER_CONT,74,0
41,SPEAKER_CONT,75,1
41,SPEAKER_CONT,76,1
41,SPEAKER_CONT,77,1
41,SPEAKER_CONT,78,0
41,SPEAKER_CONT,79,1
41,SPEAKER_CONT,80,0
41,SPEAKER_CONT,81,1
41,SPEAKER_CONT,82,1
41,SPEAKER_CONT,83,1
41,SPEAKER_CONT,84,1
41,SPEAKER_CONT,85,1
41,SPEAKER_CONT,86,0
41,SPEAKER_CONT,87,0
41,SPEAKER_CONT,88,1
41,SPEAKER_CONT,89,1
41,SPEAKER_CONT,90,0
41,SPEAKER_CONT,91,1
41,SPEAKER_CONT,92,1
41,SPEAKER_CONT,93,1
41,SPEAKER_CONT,94,0
41,SPEAKER_CONT,95,0
41,SPEAKER_CONT,96,1
41,SPEAKER_CONT,97,0
41,SPEAKER_CONT,98,1
41,SPEAKER_CONT,99,0
41,SPEAKER_CONT,100,0
42,SPEAKER_CONT,1,1
42,SPEAKER_CONT,2,1
42,SPEAKER_CONT,3,0
42,SPEAKER_CONT,4,1
42,SPEAKER_CONT,5,0
42,SPEAKER_CONT,6,1
42,SPEAKER_CONT,7,1
42,SPEAKER_CONT,8,0
42,SPEAKER_CONT,9,0
42,SPEAKER_CONT,10,1
42,SPEAKER_CONT,11,1
42,SPEAKER_CONT,12,0
42,SPEAKER_CONT,13,0
42,SPEAKER_CONT,14,0
42,SPEAKER_CONT,15,0
42,SPEAKER_CONT,16,1
42,SPEAKER_CONT,17,1
42,SPEAKER_CONT,18,0
42,SPEAKER_CONT,19,1
42,SPEAKER_CONT,20,1
42,SPEAKER_CONT,21,0
42,SPEAKER_CONT,22,1
42,SPEAKER_CONT,23,1
42,SPEAKER_CONT,24,0
42,SPEAKER_CONT,25,0
42,SPEAKER_CONT,26,1
42,SPEAKER_CONT,27,0
42,SPEAKER_CONT,28,0
42,SPEAKER_CONT,29,1
42,SPEAKER_CONT,30,0
42,SPEAKER_CONT,31,1
42,SPEAKER_CONT,32,1
42,SPEAKER_CONT,33,1
42,SPEAKER_CONT,34,1
42,SPEAKER_CONT,35,1
42,SPEAKER_CONT,36,0
42,SPEAKER_CONT,37,0
42,SPEAKER_CONT,38,0
42,SPEAKER_CONT,39,0
42,SPEAKER_CONT,40,1
42,SPEAKER_CONT,41,1
42,SPEAKER_CONT,42,1
42,SPEAKER_CONT,43,1
42,SPEAKER_CONT,44,0
42,SPEAKER_CONT,45,1
42,SPEAKER_CONT,46,0
42,SPEAKER_CONT,47,0
42,SPEAKER_CONT,48,1
42,SPEAKER_CONT,49,1
42,SPEAKER_CONT,50,1
42,SPEAKER_CONT,51,0
42,SPEAKER_CONT,52,0
42,SPEAKER_CONT,53,0
42,SPEAKER_CONT,54,0
42,SPEAKER_CONT,55,1
42,SPEAKER_CONT,56,1
42,SPEAKER_CONT,57,1
42,SPEAKER_CONT,58,0
42,SPEAKER_CONT,59,0
42,SPEAKER_CONT,60,0
42,SPEAKER_CONT,61,1
42,SPEAKER_CONT,62,0
42,SPEAKER_CONT,63,0
42,SPEAKER_CONT,64,0
42,SPEAKER_CONT,65,0
42,SPEAKER_CONT,66,1
42,SPEAKER_CONT,67,1
42,SPEAKER_CONT,68,0
42,SPEAKER_CONT,69,1
42,SPEAKER_CONT,70,0
42,SPEAKER_CONT,71,0
42,SPEAKER_CONT,72,0
42,SPEAKER_CONT,73,0
42,SPEAKER_CONT,74,1
42,SPEAKER_CONT,75,1
42,SPEAKER_CONT,76,1
42,SPEAKER_CONT,77,0
42,SPEAKER_CONT,78,1
42,SPEAKER_CONT,79,1
42,SPEAKER_CONT,80,1
42,SPEAKER_CONT,81,1
42,SPEAKER_CONT,82,0
42,SPEAKER_CONT,83,0
42,SPEAKER_CONT,84,1
42,SPEAKER_CONT,85,1
42,SPEAKER_CONT,86,1
42,SPEAKER_CONT,87,1
42,SPEAKER_CONT,88,1
42,SPEAKER_CONT,89,1
42,SPEAKER_CONT,90,0
42,SPEAKER_CONT,91,0
42,SPEAKER_CONT,92,1
42,SPEAKER_CONT,93,1
42,SPEAKER_CONT,94,1
42,SPEAKER_CONT,95,0
42,SPEAKER_CONT,96,0
42,SPEAKER_CONT,97,0
42,SPEAKER_CONT,98,1
42,SPEAKER_CONT,99,1
42,SPEAKER_CONT,100,0
43,SPEAKER_CONT,1,1
43,SPEAKER_CONT,2,1
43,SPEAKER_CONT,3,0
43,SPEAKER_CONT,4,1
43,SPEAKER_CONT,5,0
43,SPEAKER_CONT,6,1
43,SPEAKER_CONT,7,0
43,SPEAKER_CONT,8,0
43,SPEAKER_CONT,9,1
43,SPEAKER_CONT,10,0
43,SPEAKER_CONT,11,0
43,SPEAKER_CONT,12,1
43,SPEAKER_CONT,13,1
43,SPEAKER_CONT,14,0
43,SPEAKER_CONT,15,1
43,SPEAKER_CONT,16,0
43,SPEAKER_CONT,17,1
43,SPEAKER_CONT,18,0
43,SPEAKER_CONT,19,1
43,SPEAKER_CONT,20,1
43,SPEAKER_CONT,21,0
43,SPEAKER_CONT,22,1
43,SPEAKER_CONT,23,1
43,SPEAKER_CONT,24,1
43,SPEAKER_CONT,25,0
43,SPEAKER_CONT,26,0
43,SPEAKER_CONT,27,1
43,SPEAKER_CONT,28,0
43,SPEAKER_CONT,29,1
43,SPEAKER_CONT,30,1
43,SPEAKER_CONT,31,0
43,SPEAKER_CONT,32,0
43,SPEAKER_CONT,33,0
43,SPEAKER_CONT,34,1
43,SPEAKER_CONT,35,0
43,SPEAKER_CONT,36,1
43,SPEAKER_CONT,37,0
43,SPEAKER_CONT,38,1
43,SPEAKER_CONT,39,0
43,SPEAKER_CONT,40,0
43,SPEAKER_CONT,41,0
43,SPEAKER_CONT,42,0
43,SPEAKER_CONT,43,0
43,SPEAKER_CONT,44,0
43,SPEAKER_CONT,45,1
43,SPEAKER_CONT,46,0
43,SPEAKER_CONT,47,0
43,SPEAKER_CONT,48,1
43,SPEAKER_CONT,49,0
43,SPEAKER_CONT,50,1
43,SPEAKER_CONT,51,1
43,SPEAKER_CONT,52,0
43,SPEAKER_CONT,53,0
43,SPEAKER_CONT,54,1
43,SPEAKER_CONT,55,1
43,SPEAKER_CONT,56,0
43,SPEAKER_CONT,57,1
43,SPEAKER_CONT,58,0
43,SPEAKER_CONT,59,1
43,SPEAKER_CONT,60,1
43,SPEAKER_CONT,61,1
43,SPEAKER_CONT,62,0
43,SPEAKER_CONT,63,0
43,SPEAKER_CONT,64,0
43,SPEAKER_CONT,65,0
43,SPEAKER_CONT,66,1
43,SPEAKER_CONT,67,1
43,SPEAKER_CONT,68,0
43,SPEAKER_CONT,69,1
43,SPEAKER_CONT,70,1
43,SPEAKER_CONT,71,1
43,SPEAKER_CONT,72,0
43,SPEAKER_CONT,73,1
43,SPEAKER_CONT,74,1
43,SPEAKER_CONT,75,0
43,SPEAKER_CONT,76,0
43,SPEAKER_CONT,77,1
43,SPEAKER_CONT,78,0
43,SPEAKER_CONT,79,1
43,SPEAKER_CONT,80,1
43,SPEAKER_CONT,81,1
43,SPEAKER_CONT,82,1
43,SPEAKER_CONT,83,0
43,SPEAKER_CONT,84,1
43,SPEAKER_CONT,85,0
43,SPEAKER_CONT,86,0
43,SPEAKER_CONT,87,1
43,SPEAKER_CONT,88,1
43,SPEAKER_CONT,89,0
43,SPEAKER_CONT,90,1
43,SPEAKER_CONT,91,0
43,SPEAKER_CONT,92,1
43,SPEAKER_CONT,93,1
43,SPEAKER_CONT,94,0
43,SPEAKER_CONT,95,1
43,SPEAKER_CONT,96,1
43,SPEAKER_CONT,97,1
43,SPEAKER_CONT,98,0
43,SPEAKER_CONT,99,1
43,SPEAKER_CONT,100,0
44,SPEAKER_CONT,1,1
44,SPEAKER_CONT,2,1
44,SPEAKER_CONT,3,0
44,SPEAKER_CONT,4,0
44,SPEAKER_CONT,5,0
44,SPEAKER_CONT,6,1
44,SPEAKER_CONT,7,0
44,SPEAKER_CONT,8,0
44,SPEAKER_CONT,9,1
44,SPEAKER_CONT,10,0
44,SPEAKER_CONT,11,0
44,SPEAKER_CONT,12,1
44,SPEAKER_CONT,13,1
44,SPEAKER_CONT,14,0
44,SPEAKER_CONT,15,1
44,SPEAKER_CONT,16,0
44,SPEAKER_CONT,17,0
44,SPEAKER_CONT,18,0
44,SPEAKER_CONT,19,1
44,SPEAKER_CONT,20,1
44,SPEAKER_CONT,21,1
44,SPEAKER_CONT,22,1
44,SPEAKER_CONT,23,1
44,SPEAKER_CONT,24,1
44,SPEAKER_CONT,25,0
44,SPEAKER_CONT,26,0
44,SPEAKER_CONT,27,1
44,SPEAKER_CONT,28,0
44,SPEAKER_CONT,29,0
44,SPEAKER_CONT,30,0
44,SPEAKER_CONT,31,0
44,SPEAKER_CONT,32,0
44,SPEAKER_CONT,33,0
44,SPEAKER_CONT,34,1
44,SPEAKER_CONT,35,1
44,SPEAKER_CONT,36,0
44,SPEAKER_CONT,37,0
44,SPEAKER_CONT,38,1
44,SPEAKER_CONT,39,1
44,SPEAKER_CONT,40,0
44,SPEAKER_CONT,41,0
44,SPEAKER_CONT,42,0
44,SPEAKER_CONT,43,0
44,SPEAKER_CONT,44,1
44,SPEAKER_CONT,45,0
44,SPEAKER_CONT,46,0
44,SPEAKER_CONT,47,0
44,SPEAKER_CONT,48,1
44,SPEAKER_CONT,49,1
44,SPEAKER_CONT,50,1
44,SPEAKER_CONT,51,0
44,SPEAKER_CONT,52,1
44,SPEAKER_CONT,53,0
44,SPEAKER_CONT,54,1
44,SPEAKER_CONT,55,0
44,SPEAKER_CONT,56,1
44,SPEAKER_CONT,57,1
44,SPEAKER_CONT,58,0
44,SPEAKER_CONT,59,1
44,SPEAKER_CONT,60,1
44,SPEAKER_CONT,61,0
44,SPEAKER_CONT,62,1
44,SPEAKER_CONT,63,0
44,SPEAKER_CONT,64,1
44,SPEAKER_CONT,65,0
44,SPEAKER_CONT,66,0
44,SPEAKER_CONT,67,1
44,SPEAKER_CONT,68,0
44,SPEAKER_CONT,69,0
44,SPEAKER_CONT,70,0
44,SPEAKER_CONT,71,1
44,SPEAKER_CONT,72,0
44,SPEAKER_CONT,73,1
44,SPEAKER_CONT,74,0
44,SPEAKER_CONT,75,1
44,SPEAKER_CONT,76,0
44,SPEAKER_CONT,77,0
44,SPEAKER_CONT,78,0
44,SPEAKER_CONT,79,1
44,SPEAKER_CONT,80,1
44,SPEAKER_CONT,81,1
44,SPEAKER_CONT,82,1
44,SPEAKER_CONT,83,0
44,SPEAKER_CONT,84,1
44,SPEAKER_CONT,85,0
44,SPEAKER_CONT,86,0
44,SPEAKER_CONT,87,1
44,SPEAKER_CONT,88,0
44,SPEAKER_CONT,89,1
44,SPEAKER_CONT,90,0
44,SPEAKER_CONT,91,0
44,SPEAKER_CONT,92,0
44,SPEAKER_CONT,93,1
44,SPEAKER_CONT,94,1
44,SPEAKER_CONT,95,1
44,SPEAKER_CONT,96,0
44,SPEAKER_CONT,97,1
44,SPEAKER_CONT,98,0
44,SPEAKER_CONT,99,0
44,SPEAKER_CONT,100,1
45,SPEAKER_CONT,1,0
45,SPEAKER_CONT,2,1
45,SPEAKER_CONT,3,1
45,SPEAKER_CONT,4,1
45,SPEAKER_CONT,5,0
45,SPEAKER_CONT,6,1
45,SPEAKER_CONT,7,1
45,SPEAKER_CONT,8,0
45,SPEAKER_CONT,9,0
45,SPEAKER_CONT,10,1
45,SPEAKER_CONT,11,1
45,SPEAKER_CONT,12,1
45,SPEAKER_CONT,13,0
45,SPEAKER_CONT,14,1
45,SPEAKER_CONT,15,1
45,SPEAKER_CONT,16,1
45,SPEAKER_CONT,17,1
45,SPEAKER_CONT,18,0
45,SPEAKER_CONT,19,1
45,SPEAKER_CONT,20,0
45,SPEAKER_CONT,21,1
45,SPEAKER_CONT,22,0
45,SPEAKER_CONT,23,1
45,SPEAKER_CONT,24,0
45,SPEAKER_CONT,25,1
45,SPEAKER_CONT,26,1
45,SPEAKER_CONT,27,1
45,SPEAKER_CONT,28,1
45,SPEAKER_CONT,29,1
45,SPEAKER_CONT,30,1
45,SPEAKER_CONT,31,0
45,SPEAKER_CONT,32,1
45,SPEAKER_CONT,33,0
45,SPEAKER_CONT,34,1
45,SPEAKER_CONT,35,0
45,SPEAKER_CONT,36,1
45,SPEAKER_CONT,37,0
45,SPEAKER_CONT,38,1
45,SPEAKER_CONT,39,1
45,SPEAKER_CONT,40,0
45,SPEAKER_CONT,41,1
45,SPEAKER_CONT,42,1
45,SPEAKER_CONT,43,1
45,SPEAKER_CONT,44,0
45,SPEAKER_CONT,45,0
45,SPEAKER_CONT,46,1
45,SPEAKER_CONT,47,0
45,SPEAKER_CONT,48,1
45,SPEAKER_CONT,49,0
45,SPEAKER_CONT,50,0
45,SPEAKER_CONT,51,0
45,SPEAKER_CONT,52,0
45,SPEAKER_CONT,53,0
45,SPEAKER_CONT,54,1
45,SPEAKER_CONT,55,1
45,SPEAKER_CONT,56,0
45,SPEAKER_CONT,57,1
45,SPEAKER_CONT,58,1
45,SPEAKER_CONT,59,0
45,SPEAKER_CONT,60,0
45,SPEAKER_CONT,61,0
45,SPEAKER_CONT,62,1
45,SPEAKER_CONT,63,1
45,SPEAKER_CONT,64,0
45,SPEAKER_CONT,65,0
45,SPEAKER_CONT,66,1
45,SPEAKER_CONT,67,0
45,SPEAKER_CONT,68,1
45,SPEAKER_CONT,69,0
45,SPEAKER_CONT,70,1
45,SPEAKER_CONT,71,0
45,SPEAKER_CONT,72,0
45,SPEAKER_CONT,73,1
45,SPEAKER_CONT,74,0
45,SPEAKER_CONT,75,1
45,SPEAKER_CONT,76,0
45,SPEAKER_CONT,77,0
45,SPEAKER_CONT,78,1
45,SPEAKER_CONT,79,0
45,SPEAKER_CONT,80,0
45,SPEAKER_CONT,81,1
45,SPEAKER_CONT,82,0
45,SPEAKER_CONT,83,1
45,SPEAKER_CONT,84,0
45,SPEAKER_CONT,85,0
45,SPEAKER_CONT,86,0
45,SPEAKER_CONT,87,1
45,SPEAKER_CONT,88,1
45,SPEAKER_CONT,89,0
45,SPEAKER_CONT,90,0
45,SPEAKER_CONT,91,0
45,SPEAKER_CONT,92,1
45,SPEAKER_CONT,93,0
45,SPEAKER_CONT,94,0
45,SPEAKER_CONT,95,1
45,SPEAKER_CONT,96,1
45,SPEAKER_CONT,97,0
45,SPEAKER_CONT,98,1
45,SPEAKER_CONT,99,0
45,SPEAKER_CONT,100,1
46,SPEAKER_CONT,1,0
46,SPEAKER_CONT,2,0
46,SPEAKER_CONT,3,1
46,SPEAKER_CONT,4,1
46,SPEAKER_CONT,5,0
46,SPEAKER_CONT,6,1
46,SPEAKER_CONT,7,0
46,SPEAKER_CONT,8,1
46,SPEAKER_CONT,9,0
46,SPEAKER_CONT,10,1
46,SPEAKER_CONT,11,0
46,SPEAKER_CONT,12,1
46,SPEAKER_CONT,13,0
46,SPEAKER_CONT,14,1
46,SPEAKER_CONT,15,0
46,SPEAKER_CONT,16,0
46,SPEAKER_CONT,17,1
46,SPEAKER_CONT,18,0
46,SPEAKER_CONT,19,0
46,SPEAKER_CONT,20,0
46,SPEAKER_CONT,21,1
46,SPEAKER_CONT,22,0
46,SPEAKER_CONT,23,1
46,SPEAKER_CONT,24,0
46,SPEAKER_CONT,25,0
46,SPEAKER_CONT,26,1
46,SPEAKER_CONT,27,0
46,SPEAKER_CONT,28,1
46,SPEAKER_CONT,29,0
46,SPEAKER_CONT,30,0
46,SPEAKER_CONT,31,0
